product_name,rating,review
"BLU VIVO 5 Smartphone -5.5"" 4G LTE GSM Unlocked - 32GB +3GB RAM - Gold",5,i got my blu today 6 30 i am so excited and i love it the price is amaaaaaazing i have been an android girl for a majorly long time i got the iphone plus because my twin sister gifted it to me and i am truly not a fan but i am going to try this out and see how it goes i will give it another review in a few daysso this is my update of the phone it is a great phone for 200 i wish that i had did a little more research because this company blu make a whole bunch of phones that may be a lil bettter especially if you are not looking to break the bank on a phone i saw a phone listed here on amazon for less than 60 and it s hd but i was looking for an extra phone just to have instead of my iphone as stated earlier i am not that big on iphones i have taken quite a bit of photos with this phone and i love them they are crisp and clear true colors the videos are just as amazing they capture all the pimples and freckles if you are looking for a moderately priced phone this is a great buy for that android user who is not trying to give all the phone companies your bill money the video quality is also great i personally like the quality better than the iphone and this not to bash the iphone because i ppl will think that once they read my post that is not the case i am just simply stating my preference i asked my son and daughter which quality did they like out and of course they chose the iphone my co workers and my husband chose the blu phone they said that the video and picture quality was much better it may have something to do with the mega pixels i am not that tech savy like some ppl who come on here and give you all that technical stuff i am just giving you my opinion great phone for your i think this phone can stand up to any of the 700 phones on the market i purchased this item i was not paid or promised any payment or free items for this review hope this helps in your future purchase of this item
Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black,1,bought this phone on amazon said it was new paid 184 00 for this phone from toms electronix on inspection of the phone found scaring around the charging port looks like the battery has been changed out and the phone does not live up to the claims of have a big battery that will last this phone won t last 6 hours on a charge and i have had a hard time finding a cable that work s i m using the cable that came with my samsung table it s the only thing that works i took the phone off charge this morning at 6 am it was charged to 100 it s 11 30 now and it s down to 60 i ll have to charge it before the day is over and all its done is receive 15 emails and sent and received 7 texts looks like the phone has been dropped there is scaring on the top right corner by the head phone jack lot of road rash for a nib phone i wish there was a way to rate the sellers on amazon i wouldn t buy anything from toms electronix again
"LG G2 D800 GSM 4G LTE Unlocked Smartphone with 13MP Camera, 32GB, Black",5,my apology i recently wrote a wrong review about a lg g2 it is an excellent cel phone and i did get what i wanted i guess some times technology can fool you my mistake i m sorry
Samsung Galaxy Note 3 (SM-N900V) - 32GB Verizon + GSM Smartphone - Black (Certified Refurbished),4,bought this for my wife as a replacement for a dead motorola phone it was claimed to be a refurb but appeared to be new in all respects save one it came with a low capacity charger not the high amperage charger and cable supplied with the original this is an oversight that should be corrected as the low capacity charger takes way too long to charge this large battery talk time is excellent and the color is great i have the same phone only in black and both phones are awesome highly recommended
"Blackberry 9100 Pearl 3G Unlocked Phone with 3 MP Camera, Wi-Fi, Bluetooth, Optical Trackpad and GPS No Warranty Black",5,excellent product it works perfectly
"Nokia 7390 Unlocked Cell Phone with 3.2 MP Camera, International 3G, Media Player, MicroSD Slot--International Version with Warranty (Pink)",1,it was a very deceptive ad on amazon website s shopping page it was a picture and description of nokia 7390 unlocked cell phone with 3 2 mp camera international 3g media player microsd slot international version with warranty pink it was a product sold by tigerdirect and advertised on amazon com i placed the order and amazon confirmed by follow up email instead i received a motorola h555 bluetooth headset bulk pack it was my first purchase from tigerdirect and will never order from them again i would have been a very loyal customer i would also spread the word about this experience if i could rate this review with no star i would to amazon you should carefully screen ads posted by third party sellers
"LG Lucid 2, Black 8GB (Verizon Wireless)",1,i bought this phone and when igot the phone it has to much scratches ibealeved the phone very good and but the phone has too much scratches and not clean at all the phone buttons color is gone scratched and not clean at all very bad
OtterBox Symmetry Series Protective Case for iPhone 6 Plus/6s Plus - Glacier,5,this otterbox is exactly what my daughter needed for her new apple i phone 6s she loves it it gives wonderful protection against any accidents like dropping ur phone we are very satisfied with our purchase wonderful product good investment
Samsung Galaxy Note II N7100 16GB White-Unlocked International Phone,5,i am in pittsburgh and this device could use the t mobile hspa network it s really fast though lte is not available
HTC Vivid X710a 16GB Unlocked GSM Android Dual-Core Smartphone - White (No Warranty),5,i saw these same phones in the area on craigslist for more money so i got a pretty good deal i think with the price like any other used phone it came used and shows some signs around the casing but it seems to be in great working order and my wife loves it
